Node Name,Node CPUs,Node RAM,Dataset,Stage 1 Time,Stage 1 Removed Columns,Stage 1 Qty of Removed Rows,Stage 2 Time,Stage 2 Encoded Columns,Stage 3 Time,Stage 3 Results,Stage 4 Time,Stage 5 Time,Stage 5 Best Model Name,Stage 5 Best Model Params
Laptop,8,16,KPI-KQI,0.00020624000753741736,[],0,0.005939360009506346,['Service'],1.202496860010433,"{'attr_to_inst': 0.07878787878787878, 'class_ent': np.float64(3.143139046724287), 'eq_num_attr': 2.6015120714122677, 'gravity': np.float64(3.441692937275216), 'inst_to_attr': 12.692307692307692, 'nr_attr': 13, 'nr_bin': np.int64(0), 'nr_class': 9, 'nr_cor_attr': np.float64(0.08974358974358974), 'nr_inst': 165, 'nr_norm': 0.0, 'nr_outliers': np.int64(9), 'ns_ratio': 0.9134840453670104}",5.121948300002258,0.012973470002179965,RandomForest,{'n_estimators': 50}
