Node Name,Node CPUs,Node RAM,Dataset,Stage 1 Time,Stage 1 Removed Columns,Stage 1 Qty of Removed Rows,Stage 2 Time,Stage 2 Encoded Columns,Stage 3 Time,Stage 3 Results,Stage 4 Time,Stage 5 Time,Stage 5 Best Model Name,Stage 5 Best Model Params
Node 1,8,16,DeepSlice,0.060438782494748024,['no'],0,0.0632555219810456,"['Use Case', 'Technology Supported', 'Day', 'GBR', 'slice Type']",0.12397969589219428,"{'attr_to_inst': 0.0001266484081878196, 'cat_to_num': 0.0, 'freq_class.mean': np.float64(0.3333333333333333), 'freq_class.sd': 0.17197025843878622, 'inst_to_attr': 7895.875, 'nr_attr': 8, 'nr_bin': np.int64(2), 'nr_cat': 0, 'nr_class': 3, 'nr_inst': 63167, 'nr_num': 8, 'num_to_cat': nan}",14.775586609030142,0.04153897687792777,RidgeClassifier,{'alpha': 0.1}
Node 1,8,16,NSR,0.004527328303083777,[],22625,0.0013721941795665773,[],0.041241582098882644,"{'attr_to_inst': 0.0017861129716454567, 'cat_to_num': 0.0, 'freq_class.mean': np.float64(0.3333333333333333), 'freq_class.sd': 0.17266459619877264, 'inst_to_attr': 559.875, 'nr_attr': 16, 'nr_bin': np.int64(12), 'nr_cat': 0, 'nr_class': 3, 'nr_inst': 8958, 'nr_num': 16, 'num_to_cat': nan}",4.806986746960319,0.018518953380407762,RidgeClassifier,{'alpha': 0.1}
Node 1,8,16,IoT-APD,0.006910274404799565,['second'],0,0.005434894701465964,[],0.04917019629501737,"{'attr_to_inst': 0.0013831258644536654, 'cat_to_num': 0.0, 'freq_class.mean': np.float64(0.2), 'freq_class.sd': 0.021035339179479796, 'inst_to_attr': 723.0, 'nr_attr': 15, 'nr_bin': np.int64(1), 'nr_cat': 0, 'nr_class': 5, 'nr_inst': 10845, 'nr_num': 15, 'num_to_cat': nan}",30.605739295016964,0.13755663840565832,RandomForest,{'n_estimators': 200}
Node 1,8,16,UNAC,0.004722441494232043,['file'],7,0.0132328204868827,[],0.008204299421049653,"{'attr_to_inst': 0.0549738219895288, 'cat_to_num': 0.0, 'freq_class.mean': np.float64(0.3333333333333333), 'freq_class.sd': 0.4007316755045387, 'inst_to_attr': 18.19047619047619, 'nr_attr': 21, 'nr_bin': np.int64(0), 'nr_cat': 0, 'nr_class': 3, 'nr_inst': 382, 'nr_num': 21, 'num_to_cat': nan}",1.5619990204868373,0.015329139214009043,RandomForest,{'n_estimators': 50}
Node 1,8,16,KPI-KQI,0.0025445047940593213,[],0,0.01081047029583715,['Service'],0.006479145900812,"{'attr_to_inst': 0.07878787878787878, 'cat_to_num': 0.0, 'freq_class.mean': np.float64(0.1111111111111111), 'freq_class.sd': 0.022268088570756163, 'inst_to_attr': 12.692307692307692, 'nr_attr': 13, 'nr_bin': np.int64(0), 'nr_cat': 0, 'nr_class': 9, 'nr_inst': 165, 'nr_num': 13, 'num_to_cat': nan}",1.9958527785202018,0.01118580119218677,RandomForest,{'n_estimators': 50}
